fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,w_rec,w_med,ts_20,ts_10,ts_50
1973-12,3195,20.0(19),7.0,68.0,0.0,10.0,5.6,952.8(12),1019.9,940.6,1.6,14.4(15),5.4,0.0,0.0,12.0,4.0,12.0,59.0,8.0,-1.8(04),62.0,0.0,0.0,449.0,68.3,9.0,0.0,9.0,3.6,1.0,5.3,9.0,0.0,911.9(20),6.0,1.0,18/16.1(19),0.0,201.0,7.0,,,
1973-13,3195,30.6(05/nov),64.0,54.0,1.0,33.0,8.5,955.4(23/ene),1019.1,942.3,8.8,35.8(11/jul),23.2,52.0,0.0,115.0,10.0,186.0,69.0,84.0,-2.0(03/ene),87.0,1.0,0.0,12918.0,354.7,89.0,15.0,25.0,3.6,6.0,14.1,19.3,0.0,911.9(20/dic),49.0,,,,,8.0,,,
1974-1,3195,13.3(05),19.0,78.0,0.0,9.0,3.5,960.8(17),1026.0,946.7,4.3,14.0(10),9.2,0.0,0.0,7.0,1.0,5.0,36.0,14.0,0.2(19),81.0,0.0,0.0,300.0,32.1,15.0,0.0,0.0,4.6,0.0,7.2,10.2,0.0,930.6(03),8.0,1.0,23/18.1(09),0.0,156.0,5.0,,,
1974-2,3195,7.4(11),11.0,65.0,0.0,10.0,6.7,947.8(04),1017.7,939.0,2.5,14.4(10),5.4,0.0,0.0,8.0,0.0,9.0,62.0,13.0,-1.0(25),64.0,0.0,0.0,538.0,31.8,13.0,0.0,3.0,6.8,0.0,6.6,10.6,0.0,926.2(12),9.0,3.0,29/21.7(07),0.0,253.0,11.0,,,
1974-3,3195,9.3(22),18.0,61.0,2.0,6.0,6.0,947.1(16),1015.1,937.3,4.8,21.5(17),10.0,0.0,0.0,4.0,0.0,9.0,50.0,14.0,-1.4(05),71.0,0.0,0.0,734.0,43.3,13.0,0.0,2.0,8.0,1.0,9.3,13.8,0.0,921.9(19),9.0,1.0,05/18.6(20),0.0,238.0,10.0,,,
1974-4,3195,9.2(09),16.0,59.0,1.0,4.0,6.7,943.4(20),1012.3,935.2,6.0,20.0(18),9.2,0.0,0.0,2.0,0.0,12.0,51.0,20.0,2.0(03),75.0,0.0,0.0,780.0,34.2,19.0,2.0,0.0,10.6,0.0,10.9,15.9,0.0,922.7(12),8.0,0.0,23/13.9(02),0.0,209.0,8.0,,,
1974-5,3195,10.6(02),4.0,49.0,1.0,0.0,10.4,947.9(21),1014.9,939.2,10.8,31.6(22),17.2,3.0,0.0,3.0,1.0,24.0,72.0,5.0,4.0(04),96.0,0.0,0.0,1249.0,18.8,5.0,1.0,0.0,12.0,0.0,16.8,22.7,0.0,927.9(02),2.0,1.0,27/17.8(03),0.0,234.0,10.0,,,
1974-6,3195,17.6(15),7.0,54.0,0.0,1.0,9.0,948.4(02),1014.9,940.0,14.3,31.6(30),17.0,2.0,0.0,3.0,2.0,20.0,60.0,11.0,11.0(23),124.0,0.0,0.0,1197.0,51.7,12.0,4.0,0.0,17.6,0.0,19.8,25.3,0.0,931.1(14),7.0,1.0,23/16.1(12),0.0,238.0,10.0,,,
1974-7,3195,6.4(13),2.0,39.0,0.0,0.0,12.2,949.7(02),1017.2,943.3,17.8,35.4(12),21.8,19.0,0.0,20.0,0.0,9.0,83.0,5.0,11.8(19),117.0,0.0,0.0,1988.0,16.5,5.0,6.0,0.0,22.4,0.0,24.2,30.6,0.0,936.0(14),4.0,0.0,05/13.1(18),0.0,234.0,7.0,,,
1974-8,3195,0.6(19),1.0,40.0,0.0,0.0,11.4,948.3(15),1015.8,941.6,17.1,36.3(16),21.5,20.0,0.0,17.0,0.0,13.0,83.0,2.0,11.2(31),113.0,0.0,0.0,1923.0,1.1,3.0,2.0,0.0,22.2,0.0,23.5,29.8,0.0,933.3(29),0.0,1.0,05/15.6(19),0.0,216.0,7.0,,,
1974-9,3195,0.0(--),3.0,45.0,0.0,0.0,10.0,947.7(10),1016.9,941.6,13.6,29.4(14),18.2,0.0,0.0,8.0,0.0,19.0,80.0,0.0,6.4(30),102.0,0.0,0.0,1403.0,0.0,4.0,0.0,0.0,17.2,0.0,19.5,25.5,0.0,935.7(16),0.0,0.0,32/11.7(25),0.0,215.0,6.0,,,
1974-10,3195,5.4(16),6.0,51.0,0.0,3.0,7.8,951.1(19),1020.0,942.4,6.6,23.0(04),13.2,0.0,0.0,8.0,0.0,17.0,70.0,5.0,0.0(31),70.0,0.0,0.0,917.0,11.1,5.0,0.0,1.0,10.0,0.0,11.6,16.6,0.0,926.0(22),4.0,0.0,29/14.2(20),0.0,225.0,9.0,,,
1974-11,3195,23.2(15),11.0,65.0,0.0,8.0,6.2,952.4(07),1022.5,944.2,5.6,18.0(25),10.4,0.0,0.0,4.0,2.0,15.0,62.0,8.0,0.4(07),78.0,0.0,0.0,551.0,49.1,8.0,0.0,0.0,9.2,0.0,9.7,13.7,0.0,928.0(15),4.0,0.0,36/15.0(05),0.0,176.0,5.0,,,
1974-12,3195,6.9(24),5.0,69.0,0.0,11.0,6.5,961.1(28),1030.9,951.1,2.8,14.4(02),7.4,0.0,0.0,17.0,0.0,9.0,70.0,4.0,-1.0(16),68.0,0.0,5.0,444.0,10.6,2.0,0.0,4.0,6.0,0.0,6.8,10.9,0.0,942.5(09),2.0,0.0,09/11.4(30),0.0,139.0,3.0,,,
1974-13,3195,23.2(15/nov),103.0,56.0,4.0,52.0,8.0,961.1(28/dic),1018.7,941.8,8.9,36.3(16/ago),21.8,44.0,0.0,101.0,6.0,161.0,65.0,101.0,-1.4(05/mar),88.0,0.0,5.0,12024.0,300.3,104.0,15.0,10.0,4.6,1.0,13.8,18.8,0.0,921.9(19/mar),57.0,8.0,29/21.7(07/feb),0.0,211.0,8.0,,,
1975-1,3195,16.8(15),10.0,69.0,0.0,7.0,5.4,956.0(05),1026.5,947.1,3.5,15.0(29),9.0,0.0,0.0,10.0,1.0,11.0,56.0,9.0,-0.4(07),71.0,0.0,4.0,436.0,31.3,9.0,0.0,4.0,6.6,0.0,7.3,11.0,0.0,928.1(15),5.0,1.0,27/16.1(18),0.0,177.0,5.0,,,
1975-2,3195,19.0(05),13.0,67.0,0.0,7.0,4.8,953.1(01),1021.3,942.6,4.3,16.4(19),6.6,0.0,0.0,6.0,2.0,9.0,45.0,12.0,1.0(16),70.0,0.0,0.0,453.0,39.9,14.0,0.0,0.0,7.6,0.0,8.1,11.8,0.0,933.2(14),5.0,0.0,18/13.3(08),0.0,180.0,5.0,,,
1975-3,3195,5.1(02),12.0,61.0,1.0,6.0,5.7,948.8(21),1014.6,936.3,3.3,18.4(25),7.4,0.0,0.0,4.0,0.0,15.0,47.0,16.0,-0.4(20),63.0,0.0,0.0,673.0,32.5,14.0,0.0,1.0,5.4,1.0,7.7,12.1,0.0,923.7(29),10.0,2.0,23/16.9(08),0.0,240.0,10.0,,,
1975-4,3195,29.7(23),12.0,53.0,1.0,0.0,8.1,950.7(11),1017.4,940.1,6.9,25.6(17),12.8,0.0,0.0,10.0,5.0,8.0,61.0,11.0,-0.4(06),76.0,0.0,0.0,890.0,114.3,13.0,2.0,1.0,10.0,0.0,12.0,17.1,0.0,928.7(05),7.0,0.0,36/12.2(09),0.0,215.0,8.0,,,
1975-5,3195,13.6(26),14.0,52.0,0.0,1.0,8.9,949.7(02),1014.6,938.1,8.7,24.0(23),11.8,0.0,0.0,4.0,3.0,13.0,62.0,14.0,2.8(06),83.0,0.0,0.0,967.0,49.6,15.0,5.0,0.0,12.6,0.0,13.9,19.1,0.0,932.7(10),7.0,1.0,05/16.1(04),0.0,217.0,8.0,,,
1975-6,3195,3.9(12),3.0,48.0,0.0,0.0,10.6,948.0(18),1016.6,941.6,14.3,31.6(28),18.2,4.0,0.0,7.0,0.0,20.0,70.0,13.0,8.0(03),111.0,0.0,0.0,1253.0,15.4,13.0,4.0,0.0,17.0,0.0,20.1,25.8,0.0,932.7(09),6.0,0.0,09/10.0(07),0.0,197.0,6.0,,,
1975-7,3195,1.1(31),0.0,33.0,0.0,0.0,12.9,947.1(15),1015.0,941.3,18.2,36.4(30),23.0,22.0,0.0,22.0,0.0,9.0,87.0,1.0,14.8(05),100.0,0.0,0.0,2271.0,1.1,1.0,0.0,0.0,26.4,0.0,25.1,32.0,0.0,933.9(06),1.0,0.0,23/11.9(03),0.0,210.0,7.0,,,
1975-8,3195,9.2(14),1.0,44.0,1.0,0.0,11.1,948.1(19),1016.2,942.1,17.3,35.4(07),20.8,17.0,0.0,14.0,0.0,16.0,81.0,5.0,11.8(23),125.0,0.0,0.0,1721.0,14.7,4.0,5.0,0.0,23.6,0.0,23.5,29.6,0.0,934.1(13),2.0,2.0,23/20.0(03),0.0,232.0,7.0,,,
1975-9,3195,9.4(15),5.0,57.0,0.0,0.0,8.4,952.8(18),1018.8,942.9,12.8,27.0(13),15.8,0.0,0.0,12.0,0.0,13.0,67.0,11.0,6.6(16),112.0,0.0,0.0,947.0,39.6,12.0,5.0,0.0,12.6,0.0,17.8,22.8,0.0,931.5(15),8.0,0.0,23/12.5(25),0.0,183.0,5.0,,,
1975-10,3195,1.5(15),3.0,58.0,0.0,0.0,8.3,951.9(07),1021.5,944.8,10.8,27.6(03),17.0,0.0,0.0,10.0,0.0,18.0,74.0,4.0,3.6(12),99.0,0.0,0.0,855.0,2.8,3.0,0.0,0.0,11.4,1.0,15.3,19.9,0.0,936.0(11),1.0,0.0,32/12.2(16),0.0,189.0,4.0,,,
1975-11,3195,11.0(24),7.0,63.0,0.0,4.0,6.0,953.5(14),1022.4,943.9,5.3,18.6(15),9.2,0.0,0.0,5.0,1.0,18.0,60.0,11.0,0.4(23),74.0,0.0,0.0,533.0,34.5,13.0,0.0,0.0,8.4,0.0,9.1,12.9,0.0,928.4(17),5.0,1.0,32/16.9(16),0.0,190.0,5.0,,,
1975-12,3195,27.7(15),13.0,70.0,0.0,2.0,4.6,955.9(21),1022.5,943.0,2.6,11.6(06),7.2,0.0,0.0,12.0,1.0,6.0,49.0,12.0,-2.0(22),64.0,0.0,0.0,378.0,53.2,11.0,0.0,7.0,4.4,1.0,5.7,8.8,0.0,919.3(15),7.0,0.0,05/13.3(15),0.0,202.0,5.0,,,
1975-13,3195,29.7(23/abr),93.0,56.0,3.0,27.0,7.9,956.0(05/ene),1019.0,942.0,9.0,36.4(30/jul),23.0,43.0,0.0,116.0,13.0,156.0,63.0,119.0,-2.0(22/dic),87.0,0.0,4.0,11377.0,428.9,122.0,21.0,13.0,4.4,3.0,13.8,18.6,0.0,919.3(15/dic),64.0,7.0,23/20.0(03/ago),0.0,203.0,6.0,,,
1976-1,3195,6.6(29),2.0,54.0,0.0,3.0,8.1,957.7(11),1024.9,945.4,1.3,17.6(12),5.2,0.0,0.0,23.0,0.0,6.0,83.0,4.0,-2.0(27),50.0,0.0,1.0,573.0,12.1,3.0,0.0,6.0,4.2,1.0,6.5,11.7,0.0,920.5(31),4.0,0.0,36/13.1(25),0.0,154.0,4.0,,,
1976-2,3195,15.2(04),12.0,67.0,0.0,12.0,5.7,958.4(24),1020.7,942.0,4.1,17.2(24),6.8,0.0,0.0,5.0,2.0,12.0,52.0,11.0,-1.0(16),70.0,0.0,3.0,451.0,51.3,11.0,0.0,1.0,7.6,0.0,7.9,11.7,0.0,918.1(05),7.0,0.0,27/13.1(13),0.0,165.0,4.0,,,
1976-3,3195,11.1(07),5.0,45.0,0.0,1.0,8.7,954.8(27),1019.2,941.3,4.9,24.6(30),9.4,0.0,0.0,10.0,1.0,16.0,72.0,6.0,0.8(14),55.0,0.0,0.0,1013.0,14.4,5.0,0.0,0.0,9.6,1.0,10.4,15.9,0.0,925.6(08),3.0,1.0,32/18.9(13),0.0,213.0,6.0,,,
1976-4,3195,16.7(17),13.0,59.0,2.0,3.0,6.7,944.5(14),1014.5,937.1,6.2,24.4(01),11.0,0.0,0.0,3.0,4.0,14.0,50.0,16.0,1.8(25),74.0,0.0,0.0,744.0,74.5,15.0,1.0,0.0,9.2,0.0,10.9,15.5,0.0,926.9(12),12.0,1.0,09/17.5(17),0.0,232.0,8.0,,,
1976-5,3195,17.0(29),6.0,49.0,0.0,0.0,10.8,,,,12.3,29.8(23),16.0,0.0,0.0,12.0,2.0,13.0,75.0,6.0,6.6(01),,0.0,0.0,1289.0,35.7,7.0,1.0,0.0,17.0,0.0,18.1,23.9,0.0,,3.0,0.0,14/10.6(05),0.0,197.0,6.0,,,
1976-6,3195,13.8(27),4.0,45.0,1.0,0.0,10.8,949.2(10),1017.7,943.1,15.9,32.0(13),20.4,9.0,0.0,6.0,1.0,20.0,72.0,14.0,9.6(06),120.0,0.0,0.0,1528.0,39.1,13.0,9.0,0.0,21.6,0.0,22.0,28.0,0.0,936.4(07),8.0,0.0,36/12.2(14),0.0,215.0,5.0,,,
1976-7,3195,16.5(01),5.0,48.0,0.0,1.0,10.9,946.8(19),1015.5,941.5,17.7,34.0(10),21.0,15.0,0.0,10.0,1.0,16.0,74.0,11.0,15.0(06),136.0,0.0,0.0,1574.0,34.1,11.0,7.0,0.0,23.6,0.0,23.6,29.5,0.0,935.2(10),7.0,0.0,14/10.8(26),0.0,203.0,4.0,,,
1976-8,3195,18.8(27),5.0,49.0,0.0,0.0,9.6,947.1(02),1016.2,941.8,16.8,36.6(05),22.6,10.0,0.0,8.0,3.0,18.0,70.0,9.0,13.0(28),126.0,0.0,0.0,1557.0,56.2,10.0,5.0,0.0,19.6,0.0,22.5,28.1,0.0,935.3(28),6.0,0.0,32/11.4(14),0.0,206.0,6.0,,,
1976-9,3195,25.3(26),5.0,58.0,0.0,0.0,8.9,949.9(07),1016.1,940.5,12.9,27.6(09),16.6,0.0,0.0,7.0,4.0,18.0,71.0,7.0,7.6(13),115.0,0.0,1.0,957.0,79.4,7.0,0.0,0.0,15.4,0.0,17.8,22.7,0.0,931.9(25),6.0,1.0,27/20.6(26),0.0,178.0,5.0,,,
1976-10,3195,18.3(11),9.0,71.0,0.0,0.0,6.0,949.2(06),1013.6,936.6,8.1,25.0(07),14.0,0.0,0.0,4.0,1.0,18.0,54.0,17.0,3.4(26),99.0,0.0,0.0,495.0,62.8,17.0,0.0,0.0,9.2,0.0,11.9,15.8,0.0,923.2(24),11.0,0.0,32/15.0(13),0.0,209.0,7.0,,,
1976-11,3195,11.9(01),10.0,69.0,0.0,11.0,6.0,954.1(29),1022.8,943.9,3.5,17.4(05),9.0,0.0,0.0,13.0,3.0,7.0,61.0,9.0,-1.4(22),72.0,0.0,1.0,399.0,47.2,10.0,0.0,3.0,7.2,0.0,7.4,11.3,0.0,929.6(09),5.0,0.0,32/13.3(02),0.0,178.0,5.0,,,
1976-12,3195,19.8(30),19.0,80.0,0.0,6.0,3.0,947.9(11),1013.8,935.6,5.0,15.6(02),11.2,0.0,0.0,1.0,3.0,11.0,32.0,14.0,0.2(28),84.0,0.0,2.0,306.0,102.4,17.0,0.0,0.0,4.0,0.0,7.5,10.1,0.0,922.7(03),12.0,3.0,27/18.3(02),0.0,214.0,8.0,,,
1976-13,3195,25.3(26/sep),95.0,58.0,3.0,37.0,7.9,,,,9.1,36.6(05/ago),22.6,34.0,0.0,102.0,25.0,169.0,64.0,124.0,-2.0(27/ene),,0.0,8.0,10886.0,609.2,126.0,23.0,10.0,4.0,2.0,13.9,18.7,0.0,,84.0,6.0,27/20.6(26/sep),0.0,197.0,6.0,,,
1977-1,3195,15.5(06),15.0,76.0,0.0,7.0,3.4,952.8(04),1017.5,938.6,3.3,12.2(26),8.2,0.0,1.0,4.0,1.0,12.0,35.0,20.0,-1.5(06),73.0,0.0,2.0,326.0,64.8,17.0,0.0,3.0,5.2,3.0,5.8,8.4,0.0,921.6(11),10.0,2.0,27/16.1(14),0.0,249.0,10.0,,,
1977-2,3195,7.4(23),17.0,79.0,1.0,9.0,3.6,955.6(28),1019.8,941.3,5.1,16.4(28),9.2,0.0,0.0,2.0,0.0,9.0,34.0,17.0,0.4(01),88.0,0.0,6.0,251.0,45.4,17.0,0.0,0.0,5.6,0.0,8.0,10.9,0.0,924.3(23),13.0,1.0,18/15.8(23),0.0,233.0,10.0,,,
1977-3,3195,3.2(11),7.0,54.0,0.0,1.0,8.0,957.5(01),1022.3,944.4,6.0,22.4(04),11.8,0.0,0.0,2.0,0.0,22.0,67.0,5.0,-1.2(31),72.0,0.0,0.0,798.0,7.8,7.0,0.0,1.0,9.4,0.0,11.0,15.9,0.0,929.6(22),3.0,2.0,36/18.9(29),0.0,226.0,7.0,,,
1977-4,3195,10.2(16),11.0,51.0,0.0,2.0,8.7,952.9(21),1018.5,941.6,8.0,27.6(25),15.0,0.0,0.0,7.0,1.0,12.0,65.0,8.0,0.6(09),79.0,0.0,0.0,979.0,24.4,8.0,0.0,0.0,11.0,0.0,13.5,19.0,0.0,930.7(07),4.0,0.0,27/11.9(03),0.0,221.0,7.0,,,
1977-5,3195,10.7(30),9.0,53.0,0.0,0.0,8.3,946.8(07),1014.7,938.3,9.3,28.2(11),13.6,0.0,0.0,2.0,1.0,20.0,58.0,14.0,3.8(04),86.0,0.0,0.0,948.0,30.7,16.0,1.0,0.0,13.6,0.0,14.1,18.9,0.0,930.4(18),8.0,2.0,36/16.7(18),0.0,231.0,8.0,,,
1977-6,3195,15.7(12),6.0,50.0,1.0,0.0,10.3,947.1(30),1015.2,939.7,12.4,31.2(26),19.2,2.0,0.0,9.0,1.0,15.0,69.0,11.0,7.2(14),101.0,0.0,0.0,1135.0,29.4,10.0,1.0,0.0,15.2,0.0,17.7,23.1,0.0,928.1(12),5.0,0.0,27/11.9(13),0.0,223.0,7.0,,,
1977-7,3195,6.5(28),5.0,47.0,0.0,0.0,10.8,946.7(17),1014.9,940.3,14.7,33.4(20),19.4,5.0,0.0,12.0,0.0,14.0,73.0,10.0,10.0(29),114.0,0.0,0.0,1470.0,19.1,10.0,3.0,0.0,18.4,0.0,20.6,26.5,0.0,934.7(28),7.0,0.0,18/12.8(22),0.0,215.0,7.0,,,
1977-8,3195,8.7(03),4.0,42.0,0.0,0.0,10.9,946.0(01),1014.0,939.5,15.4,34.2(15),20.2,12.0,0.0,12.0,0.0,15.0,79.0,3.0,10.8(23),103.0,0.0,0.0,1629.0,12.7,3.0,1.0,0.0,20.6,0.0,21.4,27.3,0.0,930.3(20),2.0,0.0,36/13.6(28),0.0,201.0,6.0,,,
1977-9,3195,15.3(18),1.0,50.0,0.0,0.0,9.1,954.3(29),1019.3,944.3,15.7,31.4(05),19.4,10.0,0.0,17.0,1.0,12.0,73.0,4.0,10.4(23),120.0,0.0,0.0,1312.0,17.0,5.0,1.0,0.0,19.4,0.0,21.2,26.7,0.0,933.9(17),2.0,0.0,27/11.1(18),0.0,161.0,2.0,,,
1977-10,3195,17.4(06),9.0,70.0,0.0,2.0,5.7,950.9(28),1018.1,941.6,11.2,26.8(01),15.4,0.0,0.0,8.0,1.0,14.0,51.0,14.0,6.4(07),118.0,0.0,0.0,562.0,64.8,14.0,0.0,0.0,11.8,0.0,15.1,19.1,0.0,922.7(06),8.0,1.0,05/22.2(10),0.0,187.0,4.0,,,
1977-11,3195,13.5(20),7.0,72.0,0.0,10.0,5.7,954.9(09),1021.5,943.1,5.4,19.2(13),10.0,0.0,0.0,6.0,3.0,17.0,57.0,7.0,-0.6(22),83.0,0.0,2.0,383.0,44.0,8.0,0.0,3.0,5.4,0.0,8.9,12.4,3.0,926.4(30),5.0,0.0,32/11.9(15),0.0,161.0,3.0,,,
1977-12,3195,33.0(28),18.0,82.0,0.0,10.0,2.2,957.2(24),1021.8,943.3,6.2,16.8(25),10.8,0.0,0.0,1.0,3.0,12.0,24.0,19.0,0.2(29),92.0,1.0,4.0,245.0,115.7,17.0,0.0,0.0,6.0,2.0,8.5,10.8,0.0,921.5(07),13.0,1.0,05/22.2(25),0.0,186.0,4.0,,,
1977-13,3195,33.0(28/dic),109.0,61.0,2.0,41.0,7.2,957.5(01/mar),1018.1,941.3,9.4,34.2(15/ago),20.2,29.0,1.0,82.0,12.0,174.0,57.0,132.0,-1.5(06/ene),94.0,1.0,14.0,10038.0,475.8,132.0,7.0,7.0,5.2,5.0,13.8,18.3,3.0,921.5(07/dic),80.0,9.0,05/22.2(10/oct),0.0,208.0,6.0,,,
1978-1,3195,12.4(28),7.0,71.0,0.0,3.0,4.6,953.9(06),1021.3,941.9,2.7,14.0(31),7.2,0.0,0.0,3.0,1.0,21.0,48.0,16.0,-2.2(14),65.0,0.0,0.0,412.0,34.1,10.0,0.0,4.0,1.8,7.0,5.6,8.4,0.0,925.9(28),8.0,4.0,32/17.5(20),0.0,245.0,9.0,,,
1978-2,3195,14.9(25),12.0,71.0,3.0,6.0,5.6,949.6(03),1013.3,935.3,4.4,19.6(18),10.2,0.0,0.0,4.0,2.0,12.0,53.0,17.0,-3.6(12),80.0,0.0,1.0,403.0,88.3,12.0,1.0,5.0,4.6,2.0,8.2,12.0,0.0,914.4(10),14.0,2.0,27/18.1(28),0.0,241.0,8.0,,,
1978-3,3195,34.0(02),6.0,58.0,0.0,1.0,7.9,953.6(20),1021.2,943.3,5.5,22.2(28),9.0,0.0,0.0,7.0,1.0,18.0,66.0,6.0,0.4(19),74.0,1.0,0.0,822.0,47.2,7.0,1.0,0.0,9.0,0.0,10.6,15.7,0.0,926.1(03),5.0,0.0,32/15.0(20),0.0,224.0,7.0,,,
1978-4,3195,24.8(25),14.0,57.0,0.0,2.0,7.3,945.3(21),1012.3,935.3,6.6,23.4(22),11.6,0.0,0.0,2.0,1.0,14.0,55.0,14.0,1.0(12),75.0,0.0,0.0,820.0,67.5,14.0,2.0,0.0,10.8,0.0,11.2,15.9,0.0,925.2(02),9.0,2.0,32/20.3(02),0.0,258.0,10.0,,,
1978-5,3195,23.0(29),7.0,58.0,0.0,2.0,8.6,949.1(11),1015.7,939.2,9.2,25.0(15),13.6,0.0,1.0,3.0,2.0,21.0,59.0,15.0,3.6(01),93.0,0.0,0.0,906.0,78.0,15.0,4.0,0.0,11.0,0.0,14.0,18.8,0.0,928.8(01),9.0,0.0,27/11.9(29),0.0,237.0,8.0,,,
1978-6,3195,22.2(09),7.0,54.0,1.0,0.0,9.8,947.7(26),1015.7,940.3,12.7,26.6(03),16.2,0.0,0.0,7.0,2.0,16.0,65.0,11.0,8.8(17),112.0,0.0,0.0,1041.0,52.7,11.0,3.0,0.0,16.4,0.0,17.8,22.8,0.0,932.4(16),5.0,0.0,27/15.0(16),0.0,232.0,7.0,,,
1978-7,3195,0.0(--),1.0,35.0,0.0,0.0,12.8,949.2(07),1016.3,942.4,17.4,37.6(16),21.2,19.0,0.0,23.0,0.0,7.0,87.0,0.0,11.4(05),103.0,0.0,0.0,2073.0,0.0,0.0,0.0,0.0,23.0,0.0,24.0,30.6,0.0,934.9(10),0.0,0.0,23/11.1(10),0.0,207.0,6.0,,,
1978-8,3195,0.0(--),0.0,38.0,0.0,0.0,11.9,948.1(17),1015.9,942.1,18.1,35.0(22),20.8,25.0,0.0,20.0,0.0,11.0,86.0,0.0,12.0(08),114.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,21.6,0.0,24.7,31.3,0.0,934.0(07),0.0,0.0,23/11.9(31),0.0,180.0,6.0,,,
1978-9,3195,10.0(03),2.0,40.0,0.0,0.0,10.2,950.4(22),1019.6,944.8,16.2,33.4(10),19.6,13.0,0.0,18.0,1.0,10.0,82.0,2.0,10.6(28),105.0,0.0,0.0,1693.0,10.2,2.0,0.0,0.0,22.4,0.0,22.4,28.6,0.0,936.0(04),1.0,0.0,29/10.0(05),0.0,184.0,3.0,,,
1978-10,3195,19.2(13),7.0,52.0,0.0,0.0,8.2,951.5(25),1021.2,944.5,10.0,26.6(09),14.6,0.0,0.0,14.0,1.0,10.0,74.0,3.0,6.0(20),91.0,0.0,0.0,988.0,19.9,4.0,1.0,0.0,13.8,0.0,15.1,20.2,0.0,936.1(18),1.0,1.0,36/17.2(18),0.0,207.0,5.0,,,
1978-11,3195,28.5(10),7.0,70.0,0.0,5.0,6.1,958.0(22),1028.1,949.4,6.1,18.6(01),10.6,0.0,0.0,11.0,3.0,12.0,62.0,8.0,-1.0(28),85.0,0.0,1.0,417.0,52.0,9.0,0.0,1.0,7.0,0.0,9.6,13.0,0.0,935.6(28),4.0,0.0,07/10.8(25),0.0,154.0,3.0,,,
1978-12,3195,15.8(25),16.0,82.0,0.0,3.0,3.2,947.5(09),1014.8,936.7,5.5,16.6(10),11.6,0.0,0.0,0.0,2.0,15.0,34.0,23.0,-3.0(22),91.0,0.0,1.0,278.0,99.4,21.0,0.0,3.0,3.6,2.0,7.9,10.4,0.0,924.7(20),17.0,3.0,27/18.1(11),0.0,250.0,10.0,,,
1978-13,3195,34.0(02/mar),86.0,57.0,4.0,22.0,8.0,958.0(22/nov),1018.0,941.3,9.5,37.6(16/jul),21.2,57.0,1.0,112.0,16.0,167.0,64.0,115.0,-3.6(12/feb),91.0,1.0,3.0,11777.0,549.3,105.0,12.0,13.0,1.8,11.0,14.3,19.0,0.0,914.4(10/feb),73.0,12.0,32/20.3(02/abr),0.0,218.0,7.0,,,
1979-1,3195,36.2(18),18.0,79.0,0.0,3.0,2.8,948.9(02),1015.2,936.9,4.9,14.4(12),8.8,0.0,0.0,3.0,5.0,10.0,29.0,15.0,0.0(31),83.0,1.0,1.0,332.0,120.9,16.0,0.0,1.0,7.2,0.0,7.5,10.0,0.0,916.9(27),10.0,1.0,25/15.3(03),0.0,219.0,8.0,,,
1979-2,3195,26.2(10),14.0,71.0,0.0,6.0,3.9,952.9(23),1015.5,937.2,4.2,16.6(09),12.0,0.0,0.0,5.0,2.0,9.0,36.0,15.0,-3.2(17),77.0,0.0,2.0,391.0,81.6,15.0,0.0,6.0,3.6,1.0,7.6,11.0,0.0,913.1(11),12.0,4.0,32/20.6(13),0.0,262.0,10.0,,,
1979-3,3195,7.9(07),12.0,65.0,1.0,2.0,6.0,955.9(03),1017.3,939.2,4.8,21.0(13),10.2,0.0,0.0,3.0,0.0,16.0,50.0,18.0,0.4(16),76.0,0.0,0.0,818.0,41.1,15.0,1.0,0.0,8.4,3.0,9.1,13.3,0.0,921.2(14),11.0,2.0,29/18.1(28),0.0,249.0,12.0,,,
1979-4,3195,15.3(13),9.0,52.0,0.0,1.0,8.3,949.7(27),1017.9,940.4,6.1,22.0(22),12.6,0.0,0.0,5.0,3.0,16.0,62.0,9.0,2.6(01),68.0,0.0,0.0,909.0,46.3,9.0,1.0,0.0,10.6,0.0,11.0,16.0,0.0,927.5(09),5.0,0.0,34/14.4(24),0.0,267.0,11.0,,,
1979-5,3195,5.0(05),9.0,51.0,0.0,1.0,9.5,952.0(11),1017.3,941.4,10.9,28.8(13),15.4,0.0,0.0,11.0,0.0,11.0,66.0,8.0,5.6(20),94.0,0.0,0.0,1190.0,16.0,9.0,1.0,0.0,14.4,0.0,16.4,22.0,0.0,933.2(18),4.0,0.0,27/13.9(23),0.0,233.0,9.0,,,
1979-6,3195,1.7(08),4.0,44.0,0.0,0.0,10.6,947.2(17),1016.4,942.0,15.8,32.2(20),19.0,5.0,0.0,6.0,0.0,20.0,70.0,4.0,10.4(17),114.0,0.0,0.0,1523.0,5.3,4.0,2.0,0.0,23.0,0.0,21.7,27.5,0.0,934.9(23),3.0,1.0,20/16.9(25),0.0,208.0,7.0,,,
