fecha,p_max,n_llu,n_tor,n_cub,hr,n_fog,inso,q_max,q_mar,q_med,ts_min,nt_30,n_des,n_nub,p_sol,ta_min,e,nv_1000,evap,nt_00,tm_max,q_min,nw_55,w_rec,w_med
1968-05-01,7.7,12.0,1.0,8.0,48.0,0.0,9.6,948.6,1016.0,939.9,15.8,0.0,6.0,17.0,66.0,5.0,87.0,0.0,1113.0,0.0,21.1,929.4,7.0,238.0,14.5
1968-06-01,1.8,4.0,4.0,6.687563195146613,40.0,0.0,12.1,949.7,1015.3,940.9,22.6,11.0,8.630940343781598,14.995955510616785,81.0,10.2,106.0,0.0,1664.0,0.0,28.1,932.2,5.0,206.0,14.0
1968-07-01,0.2,3.0,1.0,3.0,37.0,0.0,12.4,947.7,1016.1,942.2,23.6,15.0,19.0,6.0,85.0,12.6,113.0,0.0,2051.0,0.0,30.6,938.0,5.0,205.0,13.0
1968-08-01,13.7,6.0,4.0,6.687563195146613,42.0,0.0,11.0,947.6,1014.5,940.4,21.8,14.0,8.630940343781598,14.995955510616785,80.0,14.0,115.0,0.0,1614.0,0.0,28.9,932.5,0.0,221.0,12.0
1968-09-01,4.8,8.0,0.0,6.687563195146613,56.0,2.0,8.7,951.0,1018.4,943.0,18.5,2.0,8.630940343781598,14.995955510616785,70.0,7.6,122.0,0.0,1055.0,0.0,24.1,934.0,3.0,211.0,14.0
1968-10-01,7.0,4.0,0.0,6.0,52.0,0.0,7.0,951.7,1020.7,944.6,14.6,0.0,8.0,17.0,62.0,8.6,101.0,0.0,992.0,0.0,22.6,928.9,2.0,157.0,7.0
1968-11-01,24.5,13.0,0.0,6.687563195146613,80.0,7.5,4.3,950.6,1014.7,936.9,10.2,0.0,8.630940343781598,14.995955510616785,43.0,1.0,93.0,2.0,273.0,0.0,12.3,920.2,1.0,149.0,8.0
1968-12-01,13.0,11.0,0.0,6.687563195146613,78.0,7.5,3.7,955.7,1017.8,939.0,8.0,0.0,8.630940343781598,14.995955510616785,40.0,-2.5,77.0,2.5,304.0,3.0,9.2,919.8,7.5,203.0,13.0
1969-01-01,15.8,14.0,0.0,17.0,79.0,7.5,3.5,951.1,1019.0,940.2,9.6,0.0,6.0,8.0,36.0,-2.2,80.0,0.0,250.0,4.0,9.8,913.6,6.0,181.0,10.0
1969-02-01,23.6,13.0,0.0,10.0,65.0,7.5,5.8,949.0,1013.6,934.7,6.6,0.0,3.0,15.0,54.0,-3.6,59.0,0.0,386.0,5.0,8.9,916.7,7.5,237.0,14.5
1969-03-01,28.9,16.0,0.0,17.0,66.0,6.0,5.3,946.3,1013.9,936.0,9.6,0.0,2.0,12.0,44.0,-0.6,76.0,0.0,525.0,1.0,12.7,923.5,7.5,247.0,14.5
1969-04-01,27.2,12.0,3.0,11.0,60.0,0.0,7.5,955.6,1017.0,939.9,13.4,0.0,5.0,14.0,56.0,4.4,86.0,0.0,750.0,0.0,17.2,930.3,5.0,237.0,14.0
1969-05-01,7.1,10.0,1.0,14.0,61.0,1.0,7.694907908992415,946.1,1015.8,939.5,16.3,0.0,1.0,15.0,61.302275189599136,6.4,104.0,0.0,1085.0,0.0,19.7,929.7,2.0,235.0,14.0
1969-06-01,23.1,3.0,2.0,8.0,52.0,1.0,9.6,948.8,1014.7,939.6,21.0,4.0,6.0,14.0,64.0,8.2,113.0,0.0,1120.0,0.0,23.9,932.0,2.0,216.0,11.0
1969-07-01,6.6,3.0,1.0,6.687563195146613,37.0,0.0,7.694907908992415,953.6,1018.4,944.5,22.4,15.0,8.630940343781598,14.995955510616785,61.302275189599136,10.4,116.0,0.0,1949.0,0.0,31.1,935.3,2.0,223.0,10.0
1969-08-01,3.9,3.0,2.0,6.687563195146613,39.0,0.0,7.694907908992415,948.0,1015.0,941.0,22.8,13.0,8.630940343781598,14.995955510616785,61.302275189599136,11.8,111.0,0.0,1846.0,0.0,29.1,935.6,2.0,232.0,9.0
1969-09-01,22.0,10.0,3.0,4.0,66.0,0.0,7.694907908992415,950.5,1017.4,941.4,14.6,0.0,2.0,21.0,61.302275189599136,7.6,122.0,0.0,712.0,0.0,21.2,932.0,0.0,194.0,9.0
1969-10-01,17.4,9.0,0.0,9.0,71.0,0.0,7.694907908992415,954.4,1020.1,943.4,14.4,0.0,8.0,14.0,61.302275189599136,7.8,119.0,0.0,550.0,0.0,18.8,928.1,0.0,183.0,5.0
1969-11-01,27.2,11.0,0.0,8.0,75.0,7.5,7.694907908992415,950.2,1018.8,940.3,11.4,0.0,6.0,16.0,61.302275189599136,-0.2,82.0,0.0,323.0,1.0,11.2,923.7,2.0,198.0,8.0
1969-12-01,9.2,5.0,0.0,4.0,70.0,7.0,7.694907908992415,950.9,1019.5,940.3,7.6,0.0,6.0,19.0,61.302275189599136,-1.8,64.0,2.5,409.0,5.0,9.1,918.4,7.5,201.0,11.0
1970-01-01,25.3,24.0,0.0,20.0,86.0,7.5,7.694907908992415,947.7,1014.0,935.6,8.4,0.0,0.0,10.0,61.302275189599136,0.0,87.0,0.0,198.0,1.0,9.2,917.4,5.0,189.0,9.0
1970-02-01,3.9,6.0,0.0,4.0,63.0,7.5,7.694907908992415,954.9,1023.9,944.7,7.6,0.0,4.0,19.0,61.302275189599136,-1.0,64.0,0.0,473.0,3.0,11.3,932.0,7.0,202.0,10.0
1970-03-01,7.0,10.0,0.0,6.687563195146613,50.0,1.0,7.694907908992415,950.1,1017.2,938.8,8.6,0.0,8.630940343781598,14.995955510616785,61.302275189599136,-1.6,54.0,0.0,770.0,3.0,12.9,925.4,3.0,214.0,9.0
1970-04-01,0.5,7.0,0.0,6.687563195146613,41.0,0.0,10.2,954.1,1020.8,943.5,14.0,0.0,8.630940343781598,14.995955510616785,76.0,0.0,61.0,0.0,1264.0,1.0,18.9,924.2,6.0,250.0,13.0
1970-05-01,3.9,11.0,0.0,10.0,45.0,0.0,9.5,951.8,1016.2,940.2,19.2,2.0,6.0,13.0,66.0,4.6,81.0,0.0,1386.0,0.0,22.0,924.9,3.0,233.0,11.0
1970-06-01,8.3,6.0,1.0,7.0,48.0,0.0,10.1,948.9,1016.0,941.2,20.0,6.0,7.0,16.0,67.0,9.6,112.0,0.0,1396.0,0.0,25.8,929.4,1.0,191.0,7.0
1970-07-01,9.4,2.0,1.0,1.0,35.0,0.0,7.694907908992415,947.4,1015.6,941.9,21.4,15.0,17.0,12.0,61.302275189599136,12.0,108.0,0.0,2064.0,0.0,31.2,933.7,2.0,217.0,9.0
1970-08-01,10.3,1.0,1.0,6.687563195146613,43.0,0.0,7.694907908992415,947.0,1014.7,940.6,20.2,11.0,8.630940343781598,14.995955510616785,61.302275189599136,14.6,118.0,0.0,1694.0,0.0,28.8,934.1,1.0,200.0,8.0
1970-09-01,0.0,0.0,0.0,0.0,44.0,0.0,7.694907908992415,951.3,1018.0,943.3,20.4,11.0,18.0,12.0,61.302275189599136,11.4,114.0,0.0,1516.0,0.0,27.9,932.4,0.0,163.0,4.0
1970-10-01,2.4,3.0,0.0,3.0,54.0,0.0,7.694907908992415,953.3,1021.8,944.7,15.2,0.0,20.0,8.0,61.302275189599136,2.0,85.0,0.0,921.0,0.0,18.8,933.2,2.0,189.0,5.0
1970-11-01,12.7,15.0,0.0,11.0,67.0,1.0,4.9,954.4,1021.2,943.5,11.6,0.0,4.0,15.0,48.0,3.2,89.0,0.0,534.0,0.0,14.9,932.2,3.0,193.0,7.0
1970-12-01,4.2,2.0,0.0,3.0,74.0,7.5,7.694907908992415,955.7,1023.2,943.0,4.8,0.0,9.0,19.0,61.302275189599136,-4.8,58.0,0.0,197.0,5.0,6.4,921.0,2.0,150.0,4.0
1971-01-01,9.4,17.0,0.0,14.0,76.0,6.0,3.8,953.3,1019.5,940.0,8.0,0.0,4.0,13.0,39.0,-6.5,67.0,0.0,884.8090717299579,5.0,7.6,919.0,2.390088945362135,206.3659180977543,7.0
1971-02-01,8.8,3.0,1.0,5.0,58.0,3.0,7.6,953.3,1023.2,944.3,7.8,0.0,12.0,11.0,71.0,-1.0,61.0,0.0,678.0,2.0,12.7,926.4,6.0,203.0,8.0
1971-03-01,15.2,7.0,0.0,10.0,56.0,3.0,6.3,948.5,1015.8,937.1,7.8,0.0,9.0,12.0,52.0,-3.7,54.0,0.0,884.8090717299579,5.0,10.7,921.3,7.5,265.0,13.0
1971-04-01,21.0,16.0,2.0,16.0,65.0,1.0,6.5,946.2,1010.7,933.9,11.0,0.0,0.0,14.0,49.0,4.2,89.0,0.0,646.0,0.0,16.2,913.0,1.0,182.0,6.0
1971-05-01,19.3,24.0,5.0,20.0,72.0,2.0,5.5,946.1,1012.9,936.5,14.0,0.0,0.0,11.0,38.0,3.6,111.0,0.0,493.0,0.0,17.4,927.4,0.0,177.0,6.0
1971-06-01,17.9,13.0,1.0,4.0,57.0,0.0,10.8,952.1,1016.6,941.2,20.8,6.0,6.0,20.0,72.0,7.0,118.0,0.0,1060.0,0.0,23.3,932.0,1.0,211.0,8.0
1971-07-01,4.3,5.0,5.0,0.0,47.0,0.0,11.9,948.0,1016.0,941.9,21.2,10.0,8.0,23.0,80.0,15.4,134.0,0.0,1602.0,0.0,29.0,934.0,1.0,204.0,10.0
1971-08-01,4.6,4.0,0.0,4.0,43.0,0.0,11.1,949.2,1015.3,941.0,20.4,10.0,13.0,14.0,81.0,12.7,115.0,0.0,1609.0,0.0,28.2,934.6,0.0,195.0,7.0
1971-09-01,7.4,2.0,2.0,1.0,50.0,0.0,9.4,948.5,1018.4,943.2,19.8,3.0,11.0,18.0,75.0,11.9,118.0,0.0,1207.0,0.0,25.7,936.9,2.390088945362135,206.3659180977543,3.0
1971-10-01,5.5,6.0,2.0,6.0,63.0,0.0,7.7,955.2,1024.7,947.65,15.4,0.0,6.0,19.0,69.0,8.8,117.0,0.0,729.0,0.0,20.5,942.4,2.0,135.0,2.5
1971-11-01,3.5,9.0,0.0,7.0,57.0,5.0,6.1,956.6,1020.2,941.5,10.0,0.0,11.0,12.0,62.0,-1.2,62.0,0.0,609.0,4.0,11.6,929.4,7.0,224.0,9.0
1971-12-01,37.5,16.0,0.0,14.0,69.0,5.0,3.9,959.7,1025.4,946.2,8.2,0.0,5.0,12.0,41.0,1.0,71.0,0.0,414.0,0.0,10.3,924.2,3.0,175.0,6.0
1972-01-01,19.1,8.0,0.0,9.0,72.0,7.5,5.1,948.6,1018.0,938.6,5.6,0.0,6.0,16.0,52.0,-3.0,61.0,0.0,372.0,5.0,7.6,913.1,4.0,181.0,7.0
1972-02-01,25.6,17.0,1.0,14.0,72.0,3.0,4.1,950.6,1014.7,936.3,8.6,0.0,1.0,14.0,38.0,1.0,73.0,0.0,407.0,0.0,10.4,922.7,5.0,217.0,11.0
1972-03-01,33.8,12.0,1.0,16.0,67.0,1.0,5.2,949.0,1015.8,937.9,9.4,0.0,2.0,13.0,43.0,0.0,77.0,0.0,573.0,1.0,13.0,927.4,3.0,194.0,9.0
1972-04-01,5.7,5.0,0.0,5.0,48.0,0.0,9.7,950.6,1016.0,938.9,11.2,0.0,7.0,18.0,73.0,1.0,70.0,0.0,1063.0,0.0,17.6,925.8,5.0,238.0,13.0
1972-05-01,2.5,12.0,3.0,7.0,51.0,0.0,9.7,951.9,1016.2,939.9,17.8,2.0,2.0,22.0,67.0,3.2,90.0,0.0,1170.0,0.0,20.5,923.1,1.0,187.0,9.0
1972-06-01,7.7,8.0,4.0,7.0,48.0,0.0,10.9,946.4,1014.2,939.3,18.8,2.0,6.0,17.0,72.0,8.8,111.0,0.0,1400.0,0.0,25.3,928.6,3.0,192.0,7.0
1972-07-01,13.4,2.0,1.0,1.0,41.0,0.0,12.0,950.3,1014.9,941.0,21.8,13.0,10.0,20.0,82.0,13.1,122.0,0.0,1831.0,0.0,29.4,934.4,0.0,213.0,7.0
1972-08-01,0.2,2.0,0.0,2.0,40.0,0.0,10.9,948.3,1016.0,941.6,20.6,8.0,14.0,15.0,79.0,12.8,107.0,0.0,1816.0,0.0,28.0,933.2,3.0,242.0,10.0
1972-09-01,37.5,16.0,2.0,8.0,65.0,1.0,6.3,949.2,1016.0,940.1,16.2,0.0,1.0,21.0,51.0,8.8,122.0,0.0,673.0,0.0,20.8,931.5,2.390088945362135,206.3659180977543,3.0
1972-10-01,32.3,21.0,2.0,18.0,81.0,1.0,4.6,952.0,1017.7,940.6,15.0,0.0,2.0,11.0,42.0,4.8,119.0,0.0,320.0,0.0,15.5,924.2,2.390088945362135,206.3659180977543,4.0
1972-11-01,37.5,16.0,0.0,19.0,82.0,7.5,3.0,951.2,1023.2,944.9,11.2,0.0,4.0,7.0,30.0,0.7,102.0,0.0,298.0,0.0,12.5,933.8,2.0,214.0,7.0
1972-12-01,20.1,14.0,0.0,14.0,77.0,6.0,3.1,956.2,1024.7,945.2,7.6,0.0,2.0,15.0,33.0,-1.0,73.0,0.0,300.0,3.0,8.9,929.2,2.390088945362135,206.3659180977543,4.0
1973-01-01,23.5,10.0,0.0,7.0,74.0,7.5,6.0,955.4,1024.5,945.0,6.0,0.0,12.0,12.0,62.0,-2.0,67.0,0.0,354.0,5.0,9.6,917.9,3.0,172.0,4.0
1973-02-01,1.7,4.0,0.0,4.0,51.0,3.0,7.7,954.7,1021.6,942.6,8.6,0.0,8.0,16.0,72.0,-1.0,51.0,0.0,716.0,5.0,11.9,915.5,7.5,256.0,13.0
1973-03-01,13.2,6.0,1.0,8.0,46.0,2.0,7.5,954.4,1021.6,943.2,9.0,0.0,4.0,19.0,63.0,-1.6,53.0,0.0,988.0,1.0,14.4,934.8,2.390088945362135,206.3659180977543,9.0
1973-04-01,4.6,8.0,0.0,3.0,45.0,0.0,9.5,950.0,1016.3,939.3,12.6,0.0,9.0,18.0,72.0,-0.6,66.0,0.0,1114.0,1.0,18.7,924.8,4.0,227.0,8.0
1973-05-01,22.1,15.0,1.0,8.0,55.0,0.0,9.4,953.8,1016.3,940.4,17.4,0.0,4.0,19.0,65.0,6.6,102.0,0.0,1095.0,0.0,21.9,928.2,4.0,221.0,8.0
1973-06-01,15.5,13.0,3.0,8.0,51.0,0.0,9.9,948.0,1016.8,941.8,18.6,3.0,7.0,15.0,66.0,10.6,118.0,0.0,1343.0,0.0,26.0,934.3,3.0,222.0,8.0
1973-07-01,4.9,4.0,3.0,3.0,39.0,0.0,12.3,947.5,1013.6,939.8,22.0,15.0,14.0,14.0,83.0,11.8,112.0,0.0,2151.0,0.0,30.1,933.0,3.0,251.0,8.0
1973-08-01,1.8,4.0,5.0,1.0,40.0,0.0,11.1,949.0,1016.3,942.6,23.2,15.0,13.0,17.0,81.0,13.2,127.0,0.0,1974.0,0.0,31.7,935.9,3.0,211.0,5.0
1973-09-01,0.0,0.0,0.0,4.0,44.0,0.0,9.7,948.6,1017.6,942.4,19.4,6.0,13.0,13.0,78.0,7.6,101.0,0.0,1466.0,0.0,26.2,936.6,0.0,203.0,8.0
1973-10-01,8.7,9.0,1.0,7.0,64.0,0.0,6.7,953.2,1020.1,943.0,14.6,0.0,8.0,16.0,60.0,4.0,98.0,0.0,719.0,0.0,18.1,930.7,0.0,189.0,7.0
1973-11-01,30.6,7.0,1.0,4.0,65.0,7.5,7.1,953.2,1025.0,946.5,11.8,0.0,11.0,15.0,72.0,-0.4,81.0,0.0,549.0,1.0,14.2,935.8,0.0,167.0,5.0
1973-12-01,20.0,9.0,0.0,7.0,68.0,7.5,5.6,952.8,1019.9,940.6,5.4,0.0,12.0,12.0,59.0,-1.8,62.0,0.0,449.0,5.0,9.0,911.9,1.0,201.0,7.0
1974-01-01,13.3,15.0,0.0,19.0,78.0,7.5,3.5,960.8,1026.0,946.7,9.2,0.0,7.0,5.0,36.0,0.2,81.0,0.0,300.0,0.0,10.2,930.6,1.0,156.0,5.0
1974-02-01,7.4,13.0,0.0,11.0,65.0,7.5,6.7,947.8,1017.7,939.0,5.4,0.0,8.0,9.0,62.0,-1.0,64.0,0.0,538.0,3.0,10.6,926.2,3.0,253.0,11.0
1974-03-01,9.3,13.0,0.0,18.0,61.0,6.0,6.0,947.1,1015.1,937.3,10.0,0.0,4.0,9.0,50.0,-1.4,71.0,0.0,734.0,2.0,13.8,921.9,1.0,238.0,10.0
1974-04-01,9.2,19.0,2.0,16.0,59.0,4.0,6.7,943.4,1012.3,935.2,9.2,0.0,2.0,12.0,51.0,2.0,75.0,0.0,780.0,0.0,15.9,922.7,0.0,209.0,8.0
1974-05-01,10.6,5.0,1.0,4.0,49.0,0.0,10.4,947.9,1014.9,939.2,17.2,3.0,3.0,24.0,72.0,4.0,96.0,0.0,1249.0,0.0,22.7,927.9,1.0,234.0,10.0
1974-06-01,17.6,12.0,4.0,7.0,54.0,1.0,9.0,948.4,1014.9,940.0,17.0,2.0,3.0,20.0,60.0,11.0,124.0,0.0,1197.0,0.0,25.3,931.1,1.0,238.0,10.0
1974-07-01,6.4,5.0,5.0,2.0,39.0,0.0,12.2,949.7,1017.2,943.3,21.8,15.0,20.0,9.0,83.0,11.8,117.0,0.0,1988.0,0.0,30.6,936.0,0.0,234.0,7.0
1974-08-01,0.6,3.0,2.0,1.0,40.0,0.0,11.4,948.3,1015.8,941.6,21.5,15.0,17.0,13.0,83.0,11.2,113.0,0.0,1923.0,0.0,29.8,933.3,1.0,216.0,7.0
1974-09-01,0.0,4.0,0.0,3.0,45.0,0.0,10.0,947.7,1016.9,941.6,18.2,0.0,8.0,19.0,80.0,6.4,102.0,0.0,1403.0,0.0,25.5,935.7,0.0,215.0,6.0
1974-10-01,5.4,5.0,0.0,6.0,51.0,3.0,7.8,951.1,1020.0,942.4,13.2,0.0,8.0,17.0,70.0,0.0,70.0,0.0,917.0,1.0,16.6,926.0,0.0,225.0,9.0
1974-11-01,23.2,8.0,0.0,11.0,65.0,7.5,6.2,952.4,1022.5,944.2,10.4,0.0,4.0,15.0,62.0,0.4,78.0,0.0,551.0,0.0,13.7,928.0,0.0,176.0,5.0
1974-12-01,6.9,2.0,0.0,5.0,69.0,7.5,6.5,961.1,1027.5,947.65,7.4,0.0,17.0,9.0,70.0,-1.0,68.0,2.5,444.0,4.0,10.9,942.5,0.0,139.0,3.0
1975-01-01,16.8,9.0,0.0,10.0,69.0,7.0,5.4,956.0,1026.5,947.1,9.0,0.0,10.0,11.0,56.0,-0.4,71.0,2.5,436.0,4.0,11.0,928.1,1.0,177.0,5.0
1975-02-01,19.0,14.0,0.0,13.0,67.0,7.0,4.8,953.1,1021.3,942.6,6.6,0.0,6.0,9.0,45.0,1.0,70.0,0.0,453.0,0.0,11.8,933.2,0.0,180.0,5.0
1975-03-01,5.1,14.0,0.0,12.0,61.0,6.0,5.7,948.8,1014.6,936.3,7.4,0.0,4.0,15.0,47.0,-0.4,63.0,0.0,673.0,1.0,12.1,923.7,2.0,240.0,10.0
1975-04-01,29.7,13.0,2.0,12.0,53.0,0.0,8.1,950.7,1017.4,940.1,12.8,0.0,10.0,8.0,61.0,-0.4,76.0,0.0,890.0,1.0,17.1,928.7,0.0,215.0,8.0
1975-05-01,13.6,15.0,5.0,14.0,52.0,1.0,8.9,949.7,1014.6,938.1,11.8,0.0,4.0,13.0,62.0,2.8,83.0,0.0,967.0,0.0,19.1,932.7,1.0,217.0,8.0
1975-06-01,3.9,13.0,4.0,3.0,48.0,0.0,10.6,948.0,1016.6,941.6,18.2,4.0,7.0,20.0,70.0,8.0,111.0,0.0,1253.0,0.0,25.8,932.7,0.0,197.0,6.0
1975-07-01,1.1,1.0,0.0,0.0,33.0,0.0,12.9,947.1,1015.0,941.3,23.0,15.0,22.0,9.0,87.0,14.8,100.0,0.0,2271.0,0.0,32.0,933.9,0.0,210.0,7.0
1975-08-01,9.2,4.0,5.0,1.0,44.0,0.0,11.1,948.1,1016.2,942.1,20.8,15.0,14.0,16.0,81.0,11.8,125.0,0.0,1721.0,0.0,29.6,934.1,2.0,232.0,7.0
1975-09-01,9.4,12.0,5.0,5.0,57.0,0.0,8.4,952.8,1018.8,942.9,15.8,0.0,12.0,13.0,67.0,6.6,112.0,0.0,947.0,0.0,22.8,931.5,0.0,183.0,5.0
1975-10-01,1.5,3.0,0.0,3.0,58.0,0.0,8.3,951.9,1021.5,944.8,17.0,0.0,10.0,18.0,74.0,3.6,99.0,0.0,855.0,0.0,19.9,936.0,0.0,189.0,4.0
1975-11-01,11.0,13.0,0.0,7.0,63.0,4.0,6.0,953.5,1022.4,943.9,9.2,0.0,5.0,18.0,60.0,0.4,74.0,0.0,533.0,0.0,12.9,928.4,1.0,190.0,5.0
1975-12-01,27.7,11.0,0.0,13.0,70.0,2.0,4.6,955.9,1022.5,943.0,7.2,0.0,12.0,6.0,49.0,-2.0,64.0,0.0,378.0,5.0,8.8,919.3,0.0,202.0,5.0
1976-01-01,6.6,3.0,0.0,2.0,54.0,3.0,8.1,957.7,1024.9,945.4,5.2,0.0,23.0,6.0,83.0,-2.0,50.0,1.0,573.0,5.0,11.7,920.5,0.0,154.0,4.0
1976-02-01,15.2,11.0,0.0,12.0,67.0,7.5,5.7,958.4,1020.7,942.0,6.8,0.0,5.0,12.0,52.0,-1.0,70.0,2.5,451.0,1.0,11.7,918.1,0.0,165.0,4.0
1976-03-01,11.1,5.0,0.0,5.0,45.0,1.0,8.7,954.8,1019.2,941.3,9.4,0.0,10.0,16.0,72.0,0.8,55.0,0.0,1013.0,0.0,15.9,925.6,1.0,213.0,6.0
1976-04-01,16.7,15.0,1.0,13.0,59.0,3.0,6.7,944.5,1014.5,937.1,11.0,0.0,3.0,14.0,50.0,1.8,74.0,0.0,744.0,0.0,15.5,926.9,1.0,232.0,8.0
1976-05-01,17.0,7.0,1.0,6.0,49.0,0.0,10.8,950.5898941289702,1017.3861671469741,940.8134705332086,16.0,0.0,12.0,13.0,75.0,6.6,96.80334316617503,0.0,1289.0,0.0,23.9,927.9304138594803,0.0,197.0,6.0
1976-06-01,13.8,13.0,5.0,4.0,45.0,0.0,10.8,949.2,1017.7,943.1,20.4,9.0,6.0,20.0,72.0,9.6,120.0,0.0,1528.0,0.0,28.0,936.4,0.0,215.0,5.0
1976-07-01,16.5,11.0,5.0,5.0,48.0,1.0,10.9,946.8,1015.5,941.5,21.0,15.0,10.0,16.0,74.0,15.0,136.0,0.0,1574.0,0.0,29.5,935.2,0.0,203.0,4.0
1976-08-01,18.8,10.0,5.0,5.0,49.0,0.0,9.6,947.1,1016.2,941.8,22.6,10.0,8.0,18.0,70.0,13.0,126.0,0.0,1557.0,0.0,28.1,935.3,0.0,206.0,6.0
1976-09-01,25.3,7.0,0.0,5.0,58.0,0.0,8.9,949.9,1016.1,940.5,16.6,0.0,7.0,18.0,71.0,7.6,115.0,1.0,957.0,0.0,22.7,931.9,1.0,178.0,5.0
1976-10-01,18.3,17.0,0.0,9.0,71.0,0.0,6.0,949.2,1013.6,936.6,14.0,0.0,4.0,18.0,54.0,3.4,99.0,0.0,495.0,0.0,15.8,923.2,0.0,209.0,7.0
1976-11-01,11.9,10.0,0.0,10.0,69.0,7.5,6.0,954.1,1022.8,943.9,9.0,0.0,13.0,7.0,61.0,-1.4,72.0,1.0,399.0,3.0,11.3,929.6,0.0,178.0,5.0
1976-12-01,19.8,17.0,0.0,19.0,80.0,6.0,3.0,947.9,1013.8,935.6,11.2,0.0,1.0,11.0,32.0,0.2,84.0,2.0,306.0,0.0,10.1,922.7,3.0,214.0,8.0
1977-01-01,15.5,17.0,0.0,15.0,76.0,7.0,3.4,952.8,1017.5,938.6,8.2,0.0,4.0,12.0,35.0,-1.5,73.0,2.0,326.0,3.0,8.4,921.6,2.0,249.0,10.0
1977-02-01,7.4,17.0,0.0,17.0,79.0,7.5,3.6,955.6,1019.8,941.3,9.2,0.0,2.0,9.0,34.0,0.4,88.0,2.5,251.0,0.0,10.9,924.3,1.0,233.0,10.0
1977-03-01,3.2,7.0,0.0,7.0,54.0,1.0,8.0,957.5,1022.3,944.4,11.8,0.0,2.0,22.0,67.0,-1.2,72.0,0.0,798.0,1.0,15.9,929.6,2.0,226.0,7.0
1977-04-01,10.2,8.0,0.0,11.0,51.0,2.0,8.7,952.9,1018.5,941.6,15.0,0.0,7.0,12.0,65.0,0.6,79.0,0.0,979.0,0.0,19.0,930.7,0.0,221.0,7.0
1977-05-01,10.7,16.0,1.0,9.0,53.0,0.0,8.3,946.8,1014.7,938.3,13.6,0.0,2.0,20.0,58.0,3.8,86.0,0.0,948.0,0.0,18.9,930.4,2.0,231.0,8.0
1977-06-01,15.7,10.0,1.0,6.0,50.0,0.0,10.3,947.1,1015.2,939.7,19.2,2.0,9.0,15.0,69.0,7.2,101.0,0.0,1135.0,0.0,23.1,928.1,0.0,223.0,7.0
1977-07-01,6.5,10.0,3.0,5.0,47.0,0.0,10.8,946.7,1014.9,940.3,19.4,5.0,12.0,14.0,73.0,10.0,114.0,0.0,1470.0,0.0,26.5,934.7,0.0,215.0,7.0
1977-08-01,8.7,3.0,1.0,4.0,42.0,0.0,10.9,946.0,1014.0,939.5,20.2,12.0,12.0,15.0,79.0,10.8,103.0,0.0,1629.0,0.0,27.3,930.3,0.0,201.0,6.0
1977-09-01,15.3,5.0,1.0,1.0,50.0,0.0,9.1,954.3,1019.3,944.3,19.4,10.0,17.0,12.0,73.0,10.4,120.0,0.0,1312.0,0.0,26.7,933.9,0.0,161.0,2.5
1977-10-01,17.4,14.0,0.0,9.0,70.0,2.0,5.7,950.9,1018.1,941.6,15.4,0.0,8.0,14.0,51.0,6.4,118.0,0.0,562.0,0.0,19.1,922.7,1.0,187.0,4.0
1977-11-01,13.5,8.0,0.0,7.0,72.0,7.5,5.7,954.9,1021.5,943.1,10.0,0.0,6.0,17.0,57.0,-0.6,83.0,2.0,383.0,3.0,12.4,926.4,0.0,161.0,3.0
1977-12-01,33.0,17.0,0.0,18.0,82.0,7.5,2.2,957.2,1021.8,943.3,10.8,0.0,1.0,12.0,24.0,0.2,92.0,2.5,245.0,0.0,10.8,921.5,1.0,186.0,4.0
1978-01-01,12.4,10.0,0.0,7.0,71.0,3.0,4.6,953.9,1021.3,941.9,7.2,0.0,3.0,21.0,48.0,-2.2,65.0,0.0,412.0,4.0,8.4,925.9,4.0,245.0,9.0
1978-02-01,14.9,12.0,1.0,12.0,71.0,6.0,5.6,949.6,1013.3,935.3,10.2,0.0,4.0,12.0,53.0,-3.6,80.0,1.0,403.0,5.0,12.0,914.4,2.0,241.0,8.0
1978-03-01,34.0,7.0,1.0,6.0,58.0,1.0,7.9,953.6,1021.2,943.3,9.0,0.0,7.0,18.0,66.0,0.4,74.0,0.0,822.0,0.0,15.7,926.1,0.0,224.0,7.0
1978-04-01,24.8,14.0,2.0,14.0,57.0,2.0,7.3,945.3,1012.3,935.3,11.6,0.0,2.0,14.0,55.0,1.0,75.0,0.0,820.0,0.0,15.9,925.2,2.0,258.0,10.0
1978-05-01,23.0,15.0,4.0,7.0,58.0,2.0,8.6,949.1,1015.7,939.2,13.6,0.0,3.0,21.0,59.0,3.6,93.0,0.0,906.0,0.0,18.8,928.8,0.0,237.0,8.0
1978-06-01,22.2,11.0,3.0,7.0,54.0,0.0,9.8,947.7,1015.7,940.3,16.2,0.0,7.0,16.0,65.0,8.8,112.0,0.0,1041.0,0.0,22.8,932.4,0.0,232.0,7.0
1978-07-01,0.0,0.0,0.0,1.0,35.0,0.0,12.8,949.2,1016.3,942.4,21.2,15.0,23.0,7.0,87.0,11.4,103.0,0.0,2073.0,0.0,30.6,934.9,0.0,207.0,6.0
1978-08-01,0.0,0.0,0.0,0.0,38.0,0.0,11.9,948.1,1015.9,942.1,20.8,15.0,20.0,11.0,86.0,12.0,114.0,0.0,1924.0,0.0,31.3,934.0,0.0,180.0,6.0
